,PSMx,PSMy,PSMz,ECMx,ECMy,ECMz
0,-0.00678218156731,0.013389248586799999,-0.156195752734,0.000145950296839,0.000177872188337,-0.00119235383449
1,-0.0057005845302,0.0138725361785,-0.156743811586,0.000148102726918,0.000182988839773,-0.0011913137025799999
2,-0.00575999096731,0.013801765318799999,-0.15672622443499998,0.00014954821819799998,0.00019202714378599998,-0.0011897094509400001
3,-0.0057159367267,0.013866255960299998,-0.15673131504899998,0.00015166926796700002,0.000197542170133,-0.0011885374185699998
4,-0.00532513728654,0.0140696441569,-0.156806919936,0.00015359147459399996,0.00019804456735099998,-0.00119185715078
5,-0.00529231280808,0.014068772787500001,-0.156959502979,0.000161737972701,0.00020655536137999998,-0.00124779247079
6,-0.005261785380010001,0.0140581671653,-0.157115045087,0.00016933707617799998,0.00021581338691299999,-0.0013036744298
7,-0.0051346664924,0.0140448736466,-0.15728528242999998,0.000169328725576,0.0002158047827,-0.00130367693879
8,-0.00499192717021,0.014047123595399998,-0.157366743202,0.000169055680405,0.0002158047827,-0.00130371237432
9,-0.00493910698379,0.014048074343,-0.157397239802,0.000168432044457,0.000215839199496,-0.00130378739395
10,-0.00495171609941,0.014038754965700001,-0.15740504149100001,0.00016782332159000001,0.000216381244515,-0.00130377604366
11,-0.00499442040612,0.0139997886638,-0.157396127118,0.000167143693981,0.00021786092585499998,-0.0013036169241
12,-0.005008363707979999,0.0139846280327,-0.15738319828800001,0.00016656008081799997,0.00021842863736000004,-0.00130359662171
13,-0.0049807027387500005,0.0139492556912,-0.157377152652,0.00016603035937600002,0.000218463042809,-0.0013036584295599998
14,-0.0049645760844,0.0139001745234,-0.157375014855,0.000165936682812,0.00021845444146099998,-0.0013036717978699998
15,-0.0050009390177,0.013797889059600001,-0.15739213409000002,0.00020907048057799998,0.000275268082661,-0.00164272162058
16,-0.005020610130189999,0.013729840487899998,-0.157456167392,0.000306938416833,0.000404123763734,-0.00241169567376
17,-0.00496907462221,0.0135829761341,-0.157693243719,0.000307017339225,0.000404123763734,-0.00241168562793
18,-0.00480337687219,0.0133612197568,-0.158079729263,0.00031043993305900005,0.000407194424725,-0.00241073079779
19,-0.00412402519175,0.013248587506899999,-0.15861120909600002,0.000317089107166,0.000413286087443,-0.00240882800112
20,-0.00380554297263,0.0128749154055,-0.158911466265,0.000325578563235,0.00042040828504700005,-0.00240646186423
21,-0.0036471174014099995,0.012497206080100002,-0.158955380466,0.00033699479087,0.00042943300992199997,-0.00240329462028
22,-0.00348658731152,0.0120883849272,-0.158773532499,0.000346438858037,0.000430941850991,-0.00240168117569
23,-0.00338204317997,0.011234783560799998,-0.158520222047,0.00035467337841,0.000429546383673,-0.00240439567189
24,-0.00330959606557,0.010929726137,-0.158382701105,0.0003610561348219999,0.00042187707445,-0.0024048035365999997
25,-0.00327471195264,0.0109445323725,-0.158391619485,0.00036697669587699994,0.0004176700986030001,-0.0024119733468200002
26,-0.0032988267376899997,0.010928334215899999,-0.15839810578400002,0.00037520973521,0.000423586257368,-0.00245001596394
27,-0.0032979682138000004,0.0109329156129,-0.158401719014,0.00037658914424100004,0.000424366660922,-0.00245333554375
28,-0.00329505629458,0.010940487324899998,-0.15840256978800002,0.000377067090379,0.00042651401335199997,-0.00245655639247
29,-0.00328529691549,0.0109421264951,-0.158401360273,0.000546826406095,0.000621575353168,-0.0035662577182800003
30,-0.0032759354633600003,0.010941975977399999,-0.158400265551,0.000668654587521,0.0007632805673360001,-0.004373590138529999
31,-0.00326417054256,0.010952810640399999,-0.15839974567,0.0009103554438999999,0.00104357254803,-0.00597809593046
32,-0.00324588981608,0.0109580360219,-0.158398446418,0.00101741785009,0.00117118005717,-0.00670947297138
33,-0.0032407360748899997,0.0109629331278,-0.158395584414,0.00116758990058,0.00134901419869,-0.0077298310383199995
34,-0.00323695306499,0.010973206215,-0.158391678441,0.0013728959798800003,0.0015903359531099998,-0.009115687024969999
35,-0.0032309723542800002,0.0109787602434,-0.158388783136,0.0016028628688900001,0.0018608101446999999,-0.0106686864645
36,-0.00322575123921,0.010982099279399998,-0.158387340977,0.00178964275359,0.00207885095107,-0.0119294332668
37,-0.00322056019027,0.010990196084,-0.158384249146,0.00192779662682,0.00224021025952,-0.0128555031299
38,-0.0032156680145799996,0.0109914767916,-0.15838555869,0.00212707915997,0.00247254339913,-0.0141888501838
39,-0.0032022129378899995,0.0110012622008,-0.15838515191299998,0.00228450366336,0.00265634742341,-0.015243726143200001
40,-0.00319918845095,0.0109995921337,-0.158384669717,0.00251978956893,0.00292993031105,-0.0168137100164
41,-0.00319429579944,0.0109995921337,-0.158384768467,0.00275194528507,0.00319987351503,-0.0183628071863
42,-0.00319249439383,0.0110015914983,-0.158384006476,0.0029831888869,0.00347042333296,-0.0199156002992
43,-0.0031919158384000005,0.0110023100055,-0.158382009626,0.0032056288129299997,0.0037306607138800005,-0.0214092045667
44,-0.00319011414582,0.0110018053006,-0.158380122249,0.00334340222923,0.00389202002233,-0.022335331221
45,-0.0031789205436800003,0.0109992279944,-0.158372072394,0.0036195883300599997,0.00421352541135,-0.024180370381099995
46,-0.00315639394923,0.0109899317868,-0.158329619823,0.0037967643192800002,0.00441977415147,-0.0253639804083
47,-0.0031087799208600005,0.0109808404286,-0.158310386875,0.00403386748132,0.00469578349488,-0.0269479291212
48,-0.0031026678618400003,0.010978280488499999,-0.158308086346,0.00427827095073,0.004980096289510001,-0.0285806469537
49,-0.0030957263127399997,0.010977547823,-0.158304376083,0.00448619241965,0.0052221260599,-0.0299696496993
50,-0.00309245194715,0.010978094924600001,-0.158301804166,0.00469150835637,0.00546112287578,-0.0313412463955
51,-0.0030912299430100004,0.0109768150434,-0.1583006178,0.00498905450554,0.005807706849720001,-0.0333289796503
52,-0.00309123101633,0.010975477823,-0.15829811252599998,0.00522146771492,0.00607825666765,-0.0348815975095
53,-0.00308472826169,0.0109746438885,-0.158294400241,0.00536894067065,0.006249928413109999,-0.035866778796900006
54,-0.00308389846784,0.010974025944999998,-0.158293160266,0.005495048286500001,0.00639672898696,-0.0367092306398
55,-0.00308922705679,0.010973867138399998,-0.158291768388,0.00582830118739,0.00678496190955,-0.0389372406027
56,-0.0030813882887600003,0.0109735813903,-0.158291962886,0.00602577127843,0.0070156678349,-0.0402564827283
57,-0.00308189358848,0.010971307591799997,-0.158289490797,0.006190954051439999,0.00720798636375,-0.041360022365099995
58,-0.0030835097613200004,0.010962018507100001,-0.158286205957,0.00649161796319,0.007558042487239999,-0.043368673376099995
59,-0.00307225776457,0.010961732436,-0.158283208141,0.00669119210219,0.007790402097810001,-0.0447019720541
60,-0.0030729043553000004,0.0109611144869,-0.158278680951,0.00692307328196,0.00806037605787,-0.046251104982900006
61,-0.00308139674795,0.010927661182600001,-0.158030649031,0.00705957269111,0.008220263380670001,-0.047163019135099994
62,-0.0031443083642900002,0.0104118678774,-0.156678111668,0.007312627557419999,0.00851315974953,-0.0488295951128
63,-0.00322068643522,0.00865364678872,-0.154706086567,0.0074596256354,0.008665772977079999,-0.049704552587599996
64,-0.00330486846341,0.00715107622924,-0.153359320143,0.00746430957437,0.00862659314911,-0.0495017531415
65,-0.0033105618827300003,0.00659894767658,-0.152648779548,0.007586057127649999,0.00838064842133,-0.049364271319300004
66,-0.00249180576305,0.0060688746412,-0.150572921581,0.007861006371899999,0.00801173038634,-0.0494740730545
67,0.00013503688731899999,0.00454183948744,-0.146507092973,0.0080583576634,0.00793752617044,-0.049457942989800004
68,0.0013848948561600001,0.00233692294279,-0.142370952698,0.00825303623166,0.00822207454696,-0.04937929179140001
69,0.00126664379983,7.05866569046e-05,-0.138034059025,0.00809013886805,0.00863596285746,-0.049335579183199994
70,0.00309540789935,-0.00158315091487,-0.13445930372099998,0.00770541001523,0.00819184873773,-0.049476381194900006
71,0.00493803552035,-0.0032031607941499997,-0.132343476899,0.00739949218345,0.00732875904212,-0.04965811949440001
72,0.00547341152585,-0.0045656933383299994,-0.131410553034,0.0072331610091499994,0.00726106079405,-0.04969255883280001
73,0.005572570082659999,-0.00470106330406,-0.13136212250600002,0.00735715846231,0.0076786531233,-0.049607863089399996
74,0.00570997953066,-0.004351269383569999,-0.13126397652000002,0.0078225030495,0.00787618984284,-0.049505592152000004
75,0.006165692257909999,-0.0037556764846200003,-0.130648162391,0.00840374641822,0.00801632051966,-0.049384033867499996
76,0.00650092221792,-0.0033974519807500004,-0.130073346862,0.00902481269317,0.0082300143808,-0.049239077659
77,0.00667486316028,-0.00324733177791,-0.129374111512,0.00952034952197,0.00837027630318,-0.0491182875263
78,0.0068739693864800005,-0.0034162492943200003,-0.128836420791,0.00985024185287,0.00841278074984,-0.0490496177871
79,0.00677988643065,-0.0037464971558,-0.128648041334,0.010055923082899999,0.00841310818814,-0.049007807246699994
80,0.00677831573192,-0.00372056350355,-0.128658799258,0.0101796421753,0.008402693225819999,-0.048980346891999996
81,0.00667497928631,-0.00365934703907,-0.128757310938,0.0102144616083,0.00837813527431,-0.0489773046758
82,0.00649039370754,-0.0034486115647800004,-0.129145304917,0.010212531328700002,0.00832842685223,-0.0489824855007
83,0.00641280809811,-0.00308068312681,-0.129507507314,0.010206399534299998,0.00830124449913,-0.0489883774391
84,0.00644399909661,-0.00297126156223,-0.129558003834,0.0102446305426,0.00829949083552,-0.048969596725399994
85,0.00643611155697,-0.00298120662683,-0.12956491830999997,0.010345979846799998,0.00837119248092,-0.048936073033999994
86,0.006411765036020001,-0.0029947668988200005,-0.129567845654,0.0104873748973,0.00854834877519,-0.048867899370900005
87,0.006387730821090001,-0.00296168479641,-0.129554137146,0.010640367384200001,0.00867459045914,-0.048812549106099994
88,0.00636784834954,-0.00286878131491,-0.12953977396,0.010745511747000001,0.008672955556370002,-0.0487898012617
89,0.006351596364399999,-0.00283326955534,-0.129526306915,0.010791693691100002,0.008629509872409999,-0.048783599432199995
90,0.00634048123351,-0.00282773422424,-0.129527326407,0.010802565057299998,0.00856900726721,-0.0487918576154
91,0.006337668956149999,-0.00282671725106,-0.129528959331,0.0108017189968,0.00854872790339,-0.04879560210580001
92,0.006324074088260001,-0.00283103288285,-0.129525462677,0.010789582737,0.00854872790339,-0.0487982870859
93,0.006311787823229999,-0.00283155838569,-0.129525873768,0.010521237261299998,0.00835119443066,-0.0476749207263
94,0.0063005274468200005,-0.0028315470507700004,-0.129524032875,0.010426025585600001,0.00828463144383,-0.047299386128000005
95,0.00629082853241,-0.00283477780156,-0.129523696,0.009989590071260001,0.00793595002758,-0.0453081388593
96,0.00628782431526,-0.0028367798799400004,-0.12952379804300002,0.009792594920940001,0.00776010378658,-0.0442988157161
97,0.00628746549428,-0.0028366272294200003,-0.129528979526,0.00986502685191,0.007772414913529999,-0.04433998409
98,0.00627167697544,-0.00284231691614,-0.129530322923,0.00991134306981,0.00776096892322,-0.044261106332400005
99,0.00626846064857,-0.00283807994305,-0.12952214011,0.00995999058215,0.007759458454819999,-0.044239306160000005
100,0.006264306756279999,-0.0028387954563700002,-0.129514490077,0.009984987013030001,0.00775852297363,-0.04421526006569999
101,0.00625118526388,-0.0028292380519799997,-0.12951121478299998,0.0100059127041,0.00775792036874,-0.04420691954940001
102,0.006221159125080001,-0.00282175605347,-0.12950999903,0.00967459127559,0.00748674817027,-0.042657525198800006
103,0.00621003368033,-0.0028239448857500004,-0.129510085686,0.009553308169219999,0.00738752532574,-0.042081897639800005
104,0.00619841301634,-0.0028265000419099994,-0.129512048726,0.00923315590753,0.00714221824537,-0.040685208568300005
105,0.00619210275118,-0.00283098480258,-0.12951168662999998,0.0090142088836,0.00697285389749,-0.0397204349391
106,0.0061719139296500004,-0.00283227973198,-0.12951245701,0.008629242420959998,0.00668354824987,-0.0380749096679
107,0.006152295281859999,-0.00284458587772,-0.129513686471,0.008444430158300001,0.00654853894765,-0.0373081652508
108,0.0061475033734099994,-0.00284947559276,-0.129515502921,0.00810859026297,0.00629720466629,-0.035878925591000005
109,0.0061397370604399995,-0.00284636934522,-0.129513012372,0.00783650413225,0.00608625263157,-0.034677108789
110,0.00613893008325,-0.00284851369282,-0.129515597118,0.00762841572049,0.00592532636508,-0.033760413012
111,0.006133131056270001,-0.0028510697565599995,-0.129515815615,0.00727613116514,0.00565169144005,-0.0322013380321
112,0.006124120741590001,-0.00285607438369,-0.129516131713,0.00711861185955,0.00552933925991,-0.0315042186027
113,0.00612411683304,-0.0028553680497199994,-0.129517444285,0.00684409652658,0.00531678232363,-0.030292086742
114,0.00612360452069,-0.0028604349168099997,-0.12952254396,0.00661424181179,0.00513837035364,-0.0292756372478
115,0.0061328819325,-0.00286353587754,-0.129529817401,0.00631206405222,0.00490390327146,-0.027939854070799998
116,0.00614838927946,-0.0028582103797300004,-0.129542000507,0.006132849298600001,0.004764669605689999,-0.027146574087900003
117,0.0061471932536200004,-0.0028557882417800003,-0.129547862391,0.00582838956549,0.00452839429408,-0.0258004782913
118,0.00614788613924,-0.00285599251223,-0.129555605946,0.00559332928849,0.004345763122100001,-0.0247599391329
119,0.0061453668827299995,-0.0028520559204699997,-0.12957526450200002,0.00540228872891,0.00422137637534,-0.0239295635139
120,0.00613044667447,-0.0028537871807199997,-0.129595385354,0.005016094518739999,0.00393689798358,-0.022227711368700002
121,0.00612912574384,-0.00285441025193,-0.12961488631100002,0.00491069418816,0.0038571393821999994,-0.0217639699249
122,0.006125513150580001,-0.0028568959211599998,-0.129679278554,0.00488720683029,0.00384164631383,-0.0216605353345
123,0.00616322692241,-0.0028589121307499997,-0.129770818934,0.0047229503107099995,0.00371339845934,-0.020932535831
124,0.0061652844036100005,-0.0028631402048800002,-0.12980620676100002,0.0043154514758500006,0.0033940617183,-0.0191264647524
125,0.006163979710000001,-0.0028633754087600003,-0.129819063264,0.00395169084563,0.00310832809348,-0.017516381199299998
126,0.0061653635379,-0.0028640769321999996,-0.129835840865,0.00356080540065,0.0028012710638299996,-0.015786137290399998
127,0.006167724477819999,-0.00285734772575,-0.129869594562,0.00334396527808,0.00263068382513,-0.014824818835799999
128,0.00616080290725,-0.0028587102299600002,-0.129931012575,0.0030860804180200003,0.00242780685911,-0.013681536530799999
129,0.00616593922462,-0.0028262136928000003,-0.130042212689,0.0028543540227,0.0022458138728799998,-0.012654994440899998
130,0.00614694332626,-0.0027613099956199996,-0.130095248208,0.00259323667487,0.00204048442051,-0.011498012167200002
131,0.00614777516789,-0.0027427860789099997,-0.13010135308,0.0024376683628,0.00191794537802,-0.010807916628
132,0.00614798376403,-0.00273731309713,-0.130111101059,0.0021243973212200003,0.0016772956534999999,-0.0094422837825
133,0.006131199521500001,-0.00274371103991,-0.13012642038,0.00191236218631,0.00151371733479,-0.00851208012095
134,0.0061224642339399995,-0.00274880925186,-0.130140088131,0.00170708669861,0.0013519024489100002,-0.00760233716092
135,0.006113401804590001,-0.0027478151736,-0.130150176669,0.0014009335416800002,0.00111009605342,-0.006242737760010001
136,0.0060830482901800004,-0.00275111623318,-0.13015598337200002,0.00117008003383,0.00092752001238,-0.0052161024483599995
137,0.006080948274880001,-0.0027527942683,-0.13015847025,0.0009380496332169999,0.00074380689042,-0.00418250262884
138,0.006077120491609999,-0.0027539401282300003,-0.13016121830900002,0.000722401653599,0.000572813323059,-0.0032209882166799996
139,0.0060775944758000005,-0.0027555596044,-0.130163924731,0.00051599573025,0.000409148051443,-0.00230068156505
140,0.00607539863407,-0.0027561619501100003,-0.13016514194499998,0.00027565399332999996,0.00021861236209799997,-0.00122929061735
141,0.006039235150040001,-0.00277748484988,-0.130168454045,4.46404363453e-05,3.54049684974e-05,-0.000199088116116
142,0.00603984823651,-0.00277833187503,-0.13017359451,4.38704447933e-05,3.47942771854e-05,-0.00019565409575099998
143,0.006040221443949999,-0.0027789013004999997,-0.130180048773,5.31103434167e-05,4.21225729294e-05,-0.000236862340128
144,0.00604258355155,-0.00278240011259,-0.13019057964800002,0.000110859709813,8.79244213296e-05,-0.000494413867487
145,0.00604116927515,-0.00278454232372,-0.13019708323100002,0.000127029532404,0.00010074893888200002,-0.0005665282951480001
146,0.00603894877258,-0.00278380624236,-0.130206279227,0.000146279321203,0.00011601622168200001,-0.000652378804268
147,0.00604873052266,-0.00278338140439,-0.130260297893,0.00014781930430599998,0.00011723760430600002,-0.000659246844997
148,0.00610132161576,-0.0027386404780500003,-0.130421397819,0.000147806359996,0.00011723760430600002,-0.000659249747295
149,0.0060042922936,-0.0022808004787199998,-0.13118231829399998,0.00014857628412099998,0.000117848295618,-0.000662683782778
150,0.004886787742029999,-0.0006601300974709999,-0.133464679307,0.00020445253740799998,0.00016351293750100002,-0.000916963617754
151,0.00221909209497,0.0017781239418900002,-0.136679436863,0.00020142704280500003,0.00016478575698,-0.000921117511784
152,-0.0010825987454000001,0.00395632260503,-0.14007827405200002,0.000221474077694,0.000188795239455,-0.0010645600408300002
153,-0.00402845614438,0.00547533576916,-0.14336821604699998,0.000213930212752,0.00019018062028599997,-0.0011212397232300002
154,-0.00634797472371,0.00671845966228,-0.146251838415,0.000205770272387,0.00019185993290400002,-0.0011849826246600002
155,-0.008974755356530001,0.007078759932949999,-0.148208702511,0.000189061983091,0.00018743281339599999,-0.0011957893181600001
156,-0.0118678207902,0.006801347361699999,-0.148944892527,0.00017085681547100002,0.00017923267977400004,-0.00121800986859
157,-0.014322181478299998,0.0058417943391,-0.148723058147,0.000167170837869,0.000181899306746,-0.0013127504993000001
158,-0.0163369432799,0.0044681866567,-0.148047983759,0.00015768401123700002,0.000169739980607,-0.0013155498515200002
159,-0.018599365667400003,0.00320116663117,-0.147477395665,0.000154357408523,0.00015793964972999998,-0.0013174126831500003
160,-0.0202542351709,0.00242364788335,-0.14716893764699998,0.000159269123625,0.000143478222318,-0.00134380727728
161,-0.021949343110199998,0.00107819746423,-0.146897206227,0.00016716418090700002,0.00013231659074200002,-0.00136930374905
162,-0.022778993919900004,9.52087586497e-06,-0.14653484809599998,0.00017494635639600002,0.00012957626093500001,-0.00139029002092
163,-0.0244163981025,-0.0012429810508699998,-0.145079450679,0.000182482922038,0.00012390000217299998,-0.0013934550719800001
164,-0.025837986620900002,-0.00263723894623,-0.143315301567,0.000190749054655,0.000118846007113,-0.0013964060634800001
165,-0.026573882440299998,-0.00357445985892,-0.141575478507,0.00019959669861099996,0.000111653925347,-0.00139938227417
166,-0.027326811738400004,-0.00484160678288,-0.13916711089000003,0.00021091712275000002,9.88343839242e-05,-0.0014023067282000002
167,-0.028468147918099998,-0.0067010830096000005,-0.13656005441400001,0.00022615745970599996,9.55543654726e-05,-0.0014327836484300002
168,-0.0290789300641,-0.00850843972182,-0.134208685684,0.00023984185440200002,8.29669527511e-05,-0.0014277140114900002
